Plus91_id,Trading Symbol,Security_id,Exchange,Segment,Exchange Token
8ba0a573ad993352a0c76d5312f1a74d29b170793e5bd1ed1cc8fc42c3d51fb3,TRANSWORLD,NSE_EQ:3129,NSE,EQ,3129
b6924d9570efb06438421e910bba1da5b9f34346351be47c86fbda5d71160c4b,ZOTA,NSE_EQ:11394,NSE,EQ,11394
15c7d4826c8fe536571351467fac23f81e70b3ccbdba16b08c895a34250127d2,LTIM,NSE_EQ:17818,NSE,EQ,17818
998fa076bd88d984414660edf987515983651193707cbc7d56a22e2340128293,JOCIL,NSE_EQ:16927,NSE,EQ,16927
8ab272264d4593b077544947a6c0485b8d8ce21cdcf9e002f66207dc3acad16b,KEI,NSE_EQ:13310,NSE,EQ,13310
d00384d8784b649a3ca747839e62df12280d903fb8e9eb249652d15434b79d05,RUPA,NSE_EQ:25724,NSE,EQ,25724
29b33c1e0aea8247e6576bd9ad14448e5fb3b69e8f250ec237e37e6a7d53319d,IRB,NSE_EQ:15313,NSE,EQ,15313
aeb6732022ab6c2a91604d38979ac19eef62d2033c754fad6fde1bc5a2d0652c,21STCENMGM,NSE_EQ:7750,NSE,EQ,7750
71404228195b192a3046bd0ac548baadc029fc5be13341c0e47e53ab7f056b71,GOLDSTAR,NSE_EQ:1,NSE,EQ,1
f25ff59c1653d76bc24b643605084f73514af839f043e3ddde66525c74110b25,NEXTMEDIA,NSE_EQ:9864,NSE,EQ,9864
84d5fda1a882dd8ec115e284d7e000a63ce024f4dcc1c9b102b0e437d06cfe2d,VIPULLTD,NSE_EQ:8437,NSE,EQ,8437
d458a2357e21e6ec9f88b23b3b15b089b61d9116ee07e36f80141a3c4946ee80,COROMANDEL,NSE_EQ:739,NSE,EQ,739
6cb7ca23e25bb06e59c79c331f9628726c27f225411345b0cd7b6a88ae829d11,INTLCONV,NSE_EQ:5606,NSE,EQ,5606
61c31ec2af23258e06768da0015dc20899374c8f11f4f1c7d193e8fdf2c3cd57,BANKBEES,NSE_EQ:11439,NSE,EQ,11439
dafc290510d6daa0f1ff00a4ac55af5377d7af2a5962993bb72c23a861207fe0,ABB,NSE_EQ:13,NSE,EQ,13
2f598fef84e0bf8314d48fe26b3a3c90b45571643e8068b4479b69fd3e939377,KOPRAN,NSE_EQ:4951,NSE,EQ,4951
68bca69c11ee3d4c165a9ff611b5aec7a87d60a324fc0b3d900350058f465d59,SARLAPOLY,NSE_EQ:14047,NSE,EQ,14047
38781e4e1f0f5ee77842d45525427aaafa824bcddcc08d98abd37ca7800a9398,ROML,NSE_EQ:359,NSE,EQ,359
da4d5a5ddcd84732422a260b5710e6d403bb16b2001ed34cbc1ca30ee6757aad,BARBEQUE,NSE_EQ:3127,NSE,EQ,3127
9ef97c7f88511927ea88f56e6d71d203efdbd8f84ab36adc88c5e5c5ea9c09b9,ADANIPOWER,NSE_EQ:17388,NSE,EQ,17388
65857038c0ea6d92feb728c0805a47e8dffce623f5b7eb2b0d4853d09d8d008e,JKLAKSHMI,NSE_EQ:13491,NSE,EQ,13491
a0d36391f87bb7a97b452dd75fec23985acdf879513d81c427a450af8c4f4037,BOMDYEING,NSE_EQ:513,NSE,EQ,513
cbe165335c0f94a6aff4bd3135f42f6977de70c8bc0eeb8f49ed82bb37fc870a,ABCAPITAL,NSE_EQ:21614,NSE,EQ,21614
24f374251cfd0e9535d47373f791f8e23f6aa2e8cf65e6d82d9213ee8d31bc74,WEBELSOLAR,NSE_EQ:14606,NSE,EQ,14606
3d765ada3066ce53244ba23707bc19b055da3bdd700c114b6674134f9e93fb25,GMBREW,NSE_EQ:1168,NSE,EQ,1168
19d834784547368267d129d3fa8c0eee673f8650c15dfef720b75870ebd77759,RATNAMANI,NSE_EQ:13451,NSE,EQ,13451
39fb626d1f7d8680687d60de791e59ab7fa09fd99092a808d16e15231defcf88,ELDEHSG,NSE_EQ:8953,NSE,EQ,8953
daee427f00074d600f6c154ff70f46ad6a47a1d0c422c158d651333486103e27,MICEL,NSE_EQ:7169,NSE,EQ,7169
0f81b7535204ad827a7cd34743c6d9d072f60b2efa14b4e04004cac064c467c3,JWL,NSE_EQ:20224,NSE,EQ,20224
ba754fe75d94c269273e2084fe18925ddc0eaffeccd2cf930ebbd196f12c701e,DBCORP,NSE_EQ:17881,NSE,EQ,17881
6a39c55c56067892fb91e1848ced2578b0d4996b34a8a263cc59a7ecc1aa9182,DHAMPURSUG,NSE_EQ:857,NSE,EQ,857
db3b39ce07397925d028eda6dfc2a44e48fea3e9b14a7242296629b436928b9e,KMSUGAR,NSE_EQ:14667,NSE,EQ,14667
a38596fad61bf645465103d87c8a444c433241c18c7e89526945f132120088b6,RAMCOCEM,NSE_EQ:2043,NSE,EQ,2043
fceb8e49a2d7297f784fdc049711ee4858d8df50fb5c5351153d4e5529b45801,YUKEN,NSE_EQ:5501,NSE,EQ,5501
5fb6283bbbc543c9ea4bdd2be242feeeec3907a163f2f2c95f0adaed9383252f,AXISGOLD,NSE_EQ:20532,NSE,EQ,20532
2eb02fdbdc27f2e8436413fd2ceea6e8caace5c466f64bb95f5ea0242c65d19b,GODREJPROP,NSE_EQ:17875,NSE,EQ,17875
5aa4f1dfb8c48d0aae62adea72bc8790e9c65154941a886e1dcb9aaab345cb13,PRAENG,NSE_EQ:13941,NSE,EQ,13941
79998cdab712ff1bf8e8feaea8b619d112ebe5f93ed0a0226f4de71494e40b55,EIDPARRY,NSE_EQ:916,NSE,EQ,916
8ef5888f1b0c71df52c27a257563410308d8745479fe0b8b03be2f3dd9fabfb0,LICNETFGSC,NSE_EQ:6062,NSE,EQ,6062
96bd53ef2f97cfcc3e6b2d8da079fd546b7f9594e891d23734ea7ddf57c08cf4,MOKSH,NSE_EQ:3586,NSE,EQ,3586
ae2d79448d9d9ac6bd0fcd6dac8c4a3c1a9333da44d1834c0c9d58ebe071fdfb,HEG,NSE_EQ:1336,NSE,EQ,1336
ee156ff7c8bc7d4217eb224d6d19660f2d8bdb17d2b670d6ef38114690b36f1f,PRIVISCL,NSE_EQ:8825,NSE,EQ,8825
7f7b639ccc06d9c40f5f565e76c874df8ffa82da3ea0aed4f9c79936e7c00d05,GILLETTE,NSE_EQ:1576,NSE,EQ,1576
b9775fc9af966b29192aed4029bc48935608495bb7fb6253b9129adef7dea689,SEJALLTD,NSE_EQ:7091,NSE,EQ,7091
acbde9607639585cda28a94058fca5ee75ce2d4722afd36a355c4c0f9e2d7d6e,AURIONPRO,NSE_EQ:12022,NSE,EQ,12022
c4e17a1a3c9dcfd644f3d240086cadb07fc72f770a27bcbfa3c124504ef04231,INDOWIND,NSE_EQ:14952,NSE,EQ,14952
ef3a65863aeecbf0a8304686acf9fd130c7d0ddf3ee21385607c22cd6348c0cd,ATGL,NSE_EQ:6066,NSE,EQ,6066
d5a0191b4467e43eb1b2e9b5501b35aa5c2e6252faf1657cbaf978d58369d108,JSLL,NSE_EQ:9038,NSE,EQ,9038
b7c19e7bdb5e187bf7cdaa97b4d9a1263cb03860a3868e8f59137a23811f533f,AKG,NSE_EQ:2176,NSE,EQ,2176
110704c2b3556e16565db42642018656b839cc1d7804e3ee38775928f9bae1e1,ABSLBANETF,NSE_EQ:13987,NSE,EQ,13987
e007fe8dc9abf9fff43a239c4ce65babb2afc01813787603affd6921c7b99636,KAMATHOTEL,NSE_EQ:1826,NSE,EQ,1826
6ce019ac63cf5a8d15a4a4220b7e558bd1502565cb987cc3b391c2a9f09bdbb1,VTL,NSE_EQ:2073,NSE,EQ,2073
884a5d7b112251921e02d0719a48de79e7c4d1a70e3391408756621ffaf8e791,UBL,NSE_EQ:16713,NSE,EQ,16713
0bb8aa446a6ce272faffac4e2b3eb00f62736d620e30699ceee3ed83a2fa2480,SHRENIK,NSE_EQ:11149,NSE,EQ,11149
607455c62b88f1bf73b718b8adca877c868146ae48e536402060a17cc37c59d3,MANUGRAPH,NSE_EQ:13572,NSE,EQ,13572
5940b1a31708e6e5f83606394d6f0adeb6cf0a7b1a949175338e3aed1ab569e4,IFBIND,NSE_EQ:1485,NSE,EQ,1485
e1a31bd0cf77825d2cac2de8f5e54aa8bf06e680e89c4d2af68ede92eed0ce91,HSCL,NSE_EQ:14334,NSE,EQ,14334
6d2c3d3357afa0f89cd100f1fb1680c17da63a5cd84513e7d6b43d417d412c0d,HPAL,NSE_EQ:7376,NSE,EQ,7376
b4c1e1e9e75ce75e5dd648a02053480056d3fc4dcea3a25ac23e0fdd7af45f57,MINDACORP,NSE_EQ:25897,NSE,EQ,25897
62403ac14d7c0b34735f7a8c7c04fccc19031957b84b76650e29cdb80cf52b15,IFGLEXPOR,NSE_EQ:436,NSE,EQ,436
26ff3f512716615da9353db1ca364e7f9a328e093c456fa5a7d8ae96d31aa917,BFUTILITIE,NSE_EQ:14567,NSE,EQ,14567
e50be9eaecf796abbf7960366ef18f80cb1a4600f382fbc6d825e98e87ff6021,TEAMLEASE,NSE_EQ:12716,NSE,EQ,12716
0cce31b396b61c74e097722f4d685423de6090e7ccad567ee67cd5fef65c2ce9,SAMMAANCAP,NSE_EQ:30125,NSE,EQ,30125
6de812c270ddadf0760ec6fffb2f269d1fcc46dadbf53918f15cf5334d26efbd,CIPLA,NSE_EQ:694,NSE,EQ,694
a793fcd7f6f582cbe322440e19fc015d0917ecc6217903bb4f9c83375268a530,UJJIVANSFB,NSE_EQ:15228,NSE,EQ,15228
1e9a5b24df4fe47334183c0029612ed3a2a6379b1e5e7398fff7fb5ae939fff6,LATENTVIEW,NSE_EQ:6818,NSE,EQ,6818
0f14b8d41cfe3b2d690e97566cae828224504d8d1adbaa3eca5c92bb7a65a24b,TARAPUR,NSE_EQ:18831,NSE,EQ,18831
4f78b1837f7ea47add8822c50a3d1b55ff7cf0f33062be1aa97ca547ad80882f,GRWRHITECH,NSE_EQ:7982,NSE,EQ,7982
c550801f1ee2ecfbb6715af7a44f668af9c7d9aeae21aa12711e51e2dab8d448,CTE,NSE_EQ:14218,NSE,EQ,14218
d291971a516b5f0a383eecf542e8cd8a2088db32b5748a254d86cdde4bd0d9c8,GATECHDVR,NSE_EQ:27,NSE,EQ,27
56ef38af2348e6d97441a86eedbfc0cb9b42cf94b8d9b8a72d8359f2a32957ab,ARTEMISMED,NSE_EQ:16913,NSE,EQ,16913
dc0a168fc8ac4a6ace9f3bff9f576291770939b1782c169411ece4741417310c,TVSELECT,NSE_EQ:11265,NSE,EQ,11265
4c785dc9e68d37e82b7db2a20e0f8181612ed68678f6d83512e8b0f1ee44bc1f,UTISENSETF,NSE_EQ:10515,NSE,EQ,10515
8b2afc052c0f9d8ac27b13fdf278bc95b1aae51cd330569c8ad9f88f446162c8,SALZERELEC,NSE_EQ:11399,NSE,EQ,11399
a955feed2d71b7d233b1bae1287b973f56f5e7ac02eb981c5bc11520f9a2fb8a,GOODLUCK,NSE_EQ:6125,NSE,EQ,6125
9e7cda2b56e9f99ff2dc14f99fbc46f5fcd5b2ac4e4705b74213f90d75b2db03,DLINKINDIA,NSE_EQ:17851,NSE,EQ,17851
c1502e2299c1d9bc4a80e89f2d1c548bfdaf8a6ea7b2d1d6634360b3b0150c62,BANKA,NSE_EQ:822,NSE,EQ,822
b613fc34c028e49cf2892824437ac2201707e52b791b45400b2833d1f9790c4b,SATIN,NSE_EQ:10453,NSE,EQ,10453
9e4dadde7501d5628c3a242b5d1f8cb748f324f30f58217b29e41677fa30bf42,TATACONSUM,NSE_EQ:3432,NSE,EQ,3432
c0667027e2357993f60e6de00c674c92df0abd73b174fa00adebe8182104d9e4,BALAXI,NSE_EQ:11309,NSE,EQ,11309
a6c3126c2fa4577094798412ea0c2db571fc0af08b771ea55e3e4e45b5796dc8,TVSSRICHAK,NSE_EQ:14245,NSE,EQ,14245
46978f262a94535a9ec87e530b992ec50f3c02e04028c98f54c560c991e28ddc,PHOENIXLTD,NSE_EQ:14552,NSE,EQ,14552
45900c9baa28103c9575c4d3afb635ecf630d32a05d6e894c712be94ab642e2e,BAJAJHIND,NSE_EQ:308,NSE,EQ,308
6f42d49d961a90645340bb73d58fc64a097fbc89618e216bee17b435c48aa357,TFCILTD,NSE_EQ:3466,NSE,EQ,3466
fb4ad9e1e3ef114106fd387601606183c36f52365115741619f921606e56bd55,UNITDSPR,NSE_EQ:10447,NSE,EQ,10447
9042bf198d281bfb866c45a46922af16aabb7150cc931318163bc639c7fd9d52,DONEAR,NSE_EQ:13839,NSE,EQ,13839
58c90928645afbc05bacf2096edc6ef71229f9708054cf528e221de57b240cec,MAHKTECH,NSE_EQ:7074,NSE,EQ,7074
b15ead76018bfa28be5fc5fd654391c50e4905026d8c46457f20c6b7383a5321,ASPINWALL,NSE_EQ:17270,NSE,EQ,17270
318a321a8a267dd9874b9f70cce28f6e50de414f7f4a69633cc189015e808144,TTML,NSE_EQ:8954,NSE,EQ,8954
bfad2f276fa7cc0d9722382ede1878de838adaa3c415b3145d7c1e6f7bff38c3,SCI,NSE_EQ:3048,NSE,EQ,3048
9f77389df8d86095e5ac0e70229f4783d494c076cc45a05999a8e9cc5115b078,SHYAMTEL,NSE_EQ:13741,NSE,EQ,13741
66c49b8b3956206bca2c31e914bea16eef6ec6b9e5fe2ff1bd36304d5bf97f8e,SOMICONVEY,NSE_EQ:17794,NSE,EQ,17794
7afc60e62362f779dbfd2dd36d03a690777c2c70cd6371551a431a9703deeff5,SAKHTISUG,NSE_EQ:2969,NSE,EQ,2969
9a3751203ad5aca4f169b2c981d9b4428415a3dd5bead8dd90221561f1a0e012,MOREPENLAB,NSE_EQ:2259,NSE,EQ,2259
43e2fd2a5d2c73598099d95da0eb6660d87058bc247ab7513d32472941b86e22,3IINFOLTD,NSE_EQ:6232,NSE,EQ,6232
5e513d63414f4be93570e15b801db0a57a3ac80fe0b3fd1b8481676a109d82d8,ITC,NSE_EQ:1660,NSE,EQ,1660
efbd0d6f088683209042b23dd02a61cb07be1dc981f3018ace4c29223228a38a,INDORAMA,NSE_EQ:10993,NSE,EQ,10993
64e462bf62f2e8f8aaf2650673e5f1059737648782358c972e4c25c21a558120,JMA,NSE_EQ:7109,NSE,EQ,7109
53285a34c66af8558dc0cd2d309685b6ccc3a8fbb8733e852c803ad3348377be,ANURAS,NSE_EQ:2829,NSE,EQ,2829
7535169435290ef43dabfef80e44bfb7d8ed221871a92857022d3b9a72fffe46,NEULANDLAB,NSE_EQ:2406,NSE,EQ,2406
ff761471800411094165b57263ede0b9daf0ba4d7c72a35302db2085cac79c78,ENGINERSIN,NSE_EQ:4907,NSE,EQ,4907
fcfc9c62ebdfecd03100163871693f1fdee88cd1b8c88cea1d13e17e9bd84563,IMPEXFERRO,NSE_EQ:25881,NSE,EQ,25881
42afe0ceee245cdbe1685553a1f7393e59e3e1aeb0ce00d01e38ca87e8c899ed,ISFT,NSE_EQ:18479,NSE,EQ,18479
9d56ce6ee168734f417ff554b9ef06d003a063ef8d7a30cf5197cb993a675a93,BDL,NSE_EQ:2144,NSE,EQ,2144
ad636512663758b15d24d12c8d41fca17400d567486ba83aef7f31417e04678d,JAMNAAUTO,NSE_EQ:20778,NSE,EQ,20778
0d413b877621f96e297a64a05321328a6aedfefe6be096332c9e82ed8a41fa9e,INDOSTAR,NSE_EQ:3088,NSE,EQ,3088
1dd57bbb8b1294223f55fb46873c947061aec22810ec93fec9a57d1db3401ab6,DBREALTY,NSE_EQ:18124,NSE,EQ,18124
7d6366bccd3fe217a0ffb2f742ac586e5d3c33d27b140c25282f216c321cd7a2,BEML,NSE_EQ:395,NSE,EQ,395
6a1e209c3837e441fa0442f157475226f402b28929b5cff8d4f17ade651ba33c,SIL,NSE_EQ:11297,NSE,EQ,11297
73b3ce5f0f47381f18b2ba4e19a231f14332136b2c7497751cc654955b7e8848,LINC,NSE_EQ:6951,NSE,EQ,6951
a5f4366f7036a1758eaabb507be2981bc5618569715d70c31e8e0d9241d3f7f6,MMFL,NSE_EQ:13844,NSE,EQ,13844
eff006d9e230df0637ed85cf970b5514564b1177ec01ecc4fe6a573a41717491,ZOMATO,NSE_EQ:5097,NSE,EQ,5097
cc4fb4909141677fa07a2e73423e87adcec7e688a882d947feb100462aeac773,ABREL,NSE_EQ:625,NSE,EQ,625
ada80d54564719253ffd4488a3f34ebbbdeffe8d8d30c21e2333c249d74a6582,RBA,NSE_EQ:1494,NSE,EQ,1494
bf950522fc35cc4d3e78db9768ac715ba21c18e0806457f67e4932eb968020d7,ORCHPHARMA,NSE_EQ:926,NSE,EQ,926
a7f91ffbf620593aab9a88549bcdbad8ba9de62b0374e89647639fb8a8bac8e8,PHARMABEES,NSE_EQ:4973,NSE,EQ,4973
07c3ae0b68a0c94686da2c3e9466e6e762d0800d379b019a573bc07a21df5a97,PATANJALI,NSE_EQ:17029,NSE,EQ,17029
2394dd8a87f2ddef7d733eeaa0c3c4b6d7faf391af2bea870dd8a17a9b0a6ddb,DIVOPPBEES,NSE_EQ:2636,NSE,EQ,2636
c316b251ebdb1174a67f9bd971d2546a579cd8aea70d1cac0b57544df4719e25,MOTILALOFS,NSE_EQ:14947,NSE,EQ,14947
cfb133dd0a48878d21fa496a938ad032066c2d49d46931d646009e33d8e2c098,COLPAL,NSE_EQ:15141,NSE,EQ,15141
2bd0456df824d7ea43c7df8cadabca2de33056d4feb73e635f11a33f6a09bf8f,FOCUS,NSE_EQ:6836,NSE,EQ,6836
d8ff28357ce0fd8b6653295f41bc3ce26d7205755409fe7df8474df97acd5197,JAYBARMARU,NSE_EQ:1708,NSE,EQ,1708
2b7c5cd980de90a34aa5d826bb0619eed08288b4eacee3fd3b15176dce2fd5a4,MOLDTKPAC,NSE_EQ:6713,NSE,EQ,6713
3cc992546026b7d0546eaed16bf5b6d21eb2e37baebf1c09ec5c76978af31069,TIMESGTY,NSE_EQ:11217,NSE,EQ,11217
fb6846e51c42fc8da87d9f9d45ff4b9c399650cee1f2bd8d95e78d8dac9e8e8c,MARATHON,NSE_EQ:18659,NSE,EQ,18659
f9589243609694ecddae9db8fd7398b1ae681e51f69d00d726d2a0ecea060357,APCOTEXIND,NSE_EQ:154,NSE,EQ,154
ab2882c86465b1daf5745ec9617b8093dcedf720cddc978f715fafa6f0d91bc9,TOTAL,NSE_EQ:22423,NSE,EQ,22423
224e583518bf0092f5823f26dcc91b4d65f7fd1d42d67940eae38e3ef8bbff8f,CDSL,NSE_EQ:21174,NSE,EQ,21174
c12a1eba159c4d22a5d4c0473c101469b271caa1abc90fb7d8bb745f94ced85b,VIKASLIFE,NSE_EQ:9931,NSE,EQ,9931
7a72d935553d5d2dcf58aa9fc01d6e54a387ab70ea98da4fce1943c553b5492e,SMSPHARMA,NSE_EQ:14329,NSE,EQ,14329
ac47c22d747f3b2364cd9bcfaea227e92778a69205a490d0a78ccf0cf695c86c,KRISHANA,NSE_EQ:12847,NSE,EQ,12847
8f08a86ce5108b277863893419b692f0f4de5e37fb718c4917199151f6b31ab7,VASWANI,NSE_EQ:25340,NSE,EQ,25340
3eea2a1670c20ef119e1c9428182960a002e2fc46fa5c93792c14752b337ef20,PILITA,NSE_EQ:30835,NSE,EQ,30835
19a2ddb403dd45e03587368399218021294b66282a96482babe16e9ca674a886,NBCC,NSE_EQ:31415,NSE,EQ,31415
99e8bbadd174cd99c2fd0efeaafada45392e27ed1a13fd4bccd9d4e67ec76a7c,TATAELXSI,NSE_EQ:3411,NSE,EQ,3411
a35f847e0b54611c4be529bdc36ac5b3d92f75b489f61400dade5416b0e06ef6,VISAKAIND,NSE_EQ:4221,NSE,EQ,4221
c6257ff13ca8c2396c75a7b91c2ff044d549a18df4674b54b0d516e76aa2d9dd,XPROINDIA,NSE_EQ:11407,NSE,EQ,11407
1c2146cdaa0fe8700e6d41b749f12e605aab6988d48e3ed3e24be8f0adb67a86,UTISXN50,NSE_EQ:9168,NSE,EQ,9168
d92144eb83b37ad1bdb18542c3268518898436a1e15a19cc87182216d032718b,JPPOWER,NSE_EQ:11763,NSE,EQ,11763
34715dc9f7f95632a65697585c7202212329fac3e358fe53a75d56154028e20c,BLS,NSE_EQ:17279,NSE,EQ,17279
7e1f1e59f105fa436b47553643ad2551fffafdb040411df684c226735c5483ed,RUCHIRA,NSE_EQ:13821,NSE,EQ,13821
4c4bcca5dc45fa0b5efae7c084657c87bf5ad0e8ff1ca9babf548f1d6cd88b9a,BAJAJFINSV,NSE_EQ:16675,NSE,EQ,16675
068b718845a8f029689a77a3dde024e7b7c8f1a550c31b9cbc53351c27bd8464,LUPIN,NSE_EQ:10440,NSE,EQ,10440
b5bf7b2c9419b54b207670d0faee21a143b6a7cefc035a58f5ce89e49748e71b,AUTOAXLES,NSE_EQ:278,NSE,EQ,278
61835352dfbbfbfae4345655fc7451e580272b28a4aa3377fe008701ac7ebf34,LT,NSE_EQ:11483,NSE,EQ,11483
e3daaaf824e7c9250d87d0145b88a7269a2e14ecf425b5b1b831b7f58d1ab10f,INDUSTOWER,NSE_EQ:29135,NSE,EQ,29135
a1756bcd18f1ead75f7357ca2fedf5a345f64b7105c9d280187c7ae8eb0d2e7d,IMAGICAA,NSE_EQ:7672,NSE,EQ,7672
1e813290406bf03a0c1d50a17f2eff822ae0c8cef07191c84850801f55636fc9,KIOCL,NSE_EQ:19126,NSE,EQ,19126
69fdb1005681b3b6378b26328a963094807023938c4889196fa8b73938c1a8b7,ORIENTLTD,NSE_EQ:18211,NSE,EQ,18211
cfdc32b76c2c1838af4a7a7e34d51a3ee62f3b5cd4a64c0d1dc003f003bec93b,TIMETECHNO,NSE_EQ:14707,NSE,EQ,14707
bbd135f59f75eeb8b09a2b01c304f64d0bf197438f26f2474cb68b21fd416b5f,BANKIETF,NSE_EQ:11037,NSE,EQ,11037
c8dcbe3a369b348881e1d025ec77b11d65cb786aa83473dc6db8a4c031415023,FINOPB,NSE_EQ:6579,NSE,EQ,6579
40f0b3ac03637e83077b31d7a7aa0f867ea4a578551c7a3b0c01549c4ab1e861,REPL,NSE_EQ:1486,NSE,EQ,1486
1f7ce7ff2ff351473e1d450194cec1a45c624a65ca2d3f7305cabc4a55548145,NGIL,NSE_EQ:5401,NSE,EQ,5401
cd99f97a835673d075c2fc1f4a9bb5c40b95a670f97081910a39e1871dc1c85a,SYMPHONY,NSE_EQ:24190,NSE,EQ,24190
d38175175724eb1539677be440f1f1ec1a2e0dd2f01f1727c3b62c0a71955c6b,AXISCADES,NSE_EQ:9440,NSE,EQ,9440
b431f87d67fa600a6f1c22504de21e40dfadd1366a438ba2e9ec7bafdef6404d,SBIETFCON,NSE_EQ:5168,NSE,EQ,5168
52a3286042598669c3434ce1935f370efd986c64611c6a6c9490840c6d11fff2,KARURVYSYA,NSE_EQ:1838,NSE,EQ,1838
651dbb09192db632456cf3a2fc9dc82957644f03e2c1f517760f60273cbb4170,QUESS,NSE_EQ:17704,NSE,EQ,17704
250dbc9fab61497f41ce5218b37907515c67d8ec585e2fb71ad369e9ca21fbf0,ZYDUSLIFE,NSE_EQ:7929,NSE,EQ,7929
45603a53e4a20c2d4a771a3195668a0ee13f8d722575cae6bc71bb106e276196,LOWVOLIETF,NSE_EQ:21254,NSE,EQ,21254
4be4daa4e242f65aabf339b7a07200274350f2b8b21610ba676c291e528656e3,BTML,NSE_EQ:14152,NSE,EQ,14152
34b70222cf09b453c1070d912d75de67fc1a648bd6b55460890eb21b5efc0fa1,SHREDIGCEM,NSE_EQ:3099,NSE,EQ,3099
538b14df087aa86f86edca31492dc212fee45d473c0e6a5008c4a513ceede0af,JMFINANCIL,NSE_EQ:13637,NSE,EQ,13637
6a5ff1fff82fa5aaae4650418cb756f3edfe9dabfd0e43a060c74c527f4a6e31,MANGLMCEM,NSE_EQ:2106,NSE,EQ,2106
66adab1350c8635827a0129316fdd2e0ec7042758b15cf81f79133ac836b5d49,ROTO,NSE_EQ:9049,NSE,EQ,9049
99a6d82b0b07183aa889d0565717c81cebbb86342912d42a95b05e9338f54bf7,BANARBEADS,NSE_EQ:9607,NSE,EQ,9607
3df838337c3f283d10bc83443e50b2b38ea29450979daf0973f98a8ccd6e1e81,MUKANDLTD,NSE_EQ:11325,NSE,EQ,11325
c4d63fa18b81039adc8b618eea1b8c1948c9bb7db7628ffc12bbeae6e73efa05,NV20BEES,NSE_EQ:9847,NSE,EQ,9847
fb94d00e4f8edeb8d42e2e75d9f71e4c834575a297785e4a5206f3938fd476fb,VINATIORGA,NSE_EQ:17364,NSE,EQ,17364
fa5271e2e54ea436d6c5468774faeeebb1eceff2acb407188bae166b80b690b7,EMAMIPAP,NSE_EQ:10074,NSE,EQ,10074
248b003e40d21c64adf7f51496e9876e3d93bcc40f94acf3c94bf9b2eae3a2e0,EMKAYTOOLS,NSE_EQ:10253,NSE,EQ,10253
4660485b6291f217eead9e93405508f904db664fad7290561c1da321a6da44f5,ORIENTHOT,NSE_EQ:2493,NSE,EQ,2493
c28f2d6f8f40fe59b2749ef124b6d4d0fe26993f2f09b4be9a4e206a994fc1df,IIFLCAPS,NSE_EQ:13072,NSE,EQ,13072
d3801ce7ec190e47b34575066a1b2ed0e12f2153fd18ebe064fe7ab90bf0a1ae,KSL,NSE_EQ:18889,NSE,EQ,18889
a42d117f906fc8536f38b38751808e7d7404887e37a05c0f8742fe19702e3fef,FCSSOFT,NSE_EQ:11999,NSE,EQ,11999
a60bba1ae523b21044698ab1ae35baf6ab6acbfcdf6a2509a7d31818c03d613e,NTPC,NSE_EQ:11630,NSE,EQ,11630
61595b9ead0c1870fb37793bdf2e03dc31f336cac286dc314b4524cde6b829f5,PENIND,NSE_EQ:20621,NSE,EQ,20621
d62366eb2a75137f3e2de9f76c60437ef0cabeb7bb227dbc2794fca0aa7d3ebf,SHRIRAMFIN,NSE_EQ:4306,NSE,EQ,4306
e4cc53c288b35c2428b63490f0168ca7cc6798739b0224447ce512b4f47e8c9a,INDOCO,NSE_EQ:11677,NSE,EQ,11677
2750e8f761aee61ac0ecff532a63a5f52090d0775ff9580431f51fbd938e8719,GRASIM,NSE_EQ:1232,NSE,EQ,1232
438b912ed648859e099edb93d07d06a0608621a2d96a2d40d71a82c2819c9933,ENDURANCE,NSE_EQ:18822,NSE,EQ,18822
3165bae3bad310a24c815fa9daa59eec18ac9a0ee48acaa52129e3cd38d1f06f,KOLTEPATIL,NSE_EQ:15124,NSE,EQ,15124
ff1378e840b7caff4dd90d9d98c49d51a85504f2542c1986f62f2d058451fcb4,ROSSARI,NSE_EQ:19410,NSE,EQ,19410
2160beaaff3faa2613550132123775340949b8dcb00845f49a4d5371dc4e7677,FLFL,NSE_EQ:14868,NSE,EQ,14868
3b6092ad51a4d0700ed60cf252bcee874070d7181d0c1e4b300fda838a9bd1dd,BAYERCROP,NSE_EQ:17927,NSE,EQ,17927
49f9e74ee2559f666f0ec9b58f671137732d7a1dd577061f0e81713f264ba2fa,SUVIDHAA,NSE_EQ:2998,NSE,EQ,2998
abfd983294f432d20459262c3acf31020618536eb4cd28e5a582cdce7e684b2f,HMVL,NSE_EQ:19211,NSE,EQ,19211
80b8afdd8f4f963ec98bd60100240cb65ec8c2eecdbe551a80468903f9f984de,TEJASNET,NSE_EQ:21131,NSE,EQ,21131
ee39bab01b80c8835df8789545a1130991f913bfbadddf25f89c7e1b7b3547d1,KPIL,NSE_EQ:1814,NSE,EQ,1814
98dc0e85ac2fe510355806c856c888bfb49caa36d7c51976f7268c641a24a6d4,MRO-TEK,NSE_EQ:8998,NSE,EQ,8998
6109c1a2132cdbf3516cd1fec22b5454fd11aa3c5391a09e513a6e4544d56ef5,DMART,NSE_EQ:19913,NSE,EQ,19913
f95d488c9179f032b645ee41ed80b5c56a6f899bf848ba2e77ebe20d443031d7,JITFINFRA,NSE_EQ:19695,NSE,EQ,19695
8b39ed188dbfe8dc4ae80567aea7e1f18d05845a2d6217492a57583316a194d6,STAR,NSE_EQ:7374,NSE,EQ,7374
