,Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
33,520056,TVSHLTD,TVS Holdings Ltd,29 Jan 2010,Interim Dividend - Rs. - 0.5000,01 Feb 2010,-,-,22 Jan 2010,29 Jan 2010,-
34,531344,CONCOR,Container Corporation of India Ltd,01 Feb 2010,Interim Dividend - Rs. - 6.0000,02 Feb 2010,-,-,27 Jan 2010,01 Feb 2010,-
35,532424,GODREJCP,Godrej Consumer Products Ltd,01 Feb 2010,Interim Dividend - Rs. - 1.0000,02 Feb 2010,-,-,25 Jan 2010,01 Feb 2010,-
36,500113,SAIL,Steel Authority of India Ltd,01 Feb 2010,Interim Dividend - Rs. - 1.6000,02 Feb 2010,-,-,25 Jan 2010,01 Feb 2010,-
37,501301,TATAINVEST,Tata Investment Corporation Ltd,01 Feb 2010,Interim Dividend - Rs. - 15.0000,02 Feb 2010,-,-,25 Jan 2010,01 Feb 2010,-
38,506395,COROMANDEL,Coromandel International Ltd,02 Feb 2010,Interim Dividend - Rs. - 6.0000,03 Feb 2010,-,-,27 Jan 2010,02 Feb 2010,-
39,500119,DHAMPURSUG,Dhampur Sugar Mills Ltd,02 Feb 2010,Dividend - Rs. - 1.5000,-,04 Feb 2010,10 Feb 2010,28 Jan 2010,03 Feb 2010,-
40,500179,HCL-INSYS,HCL Infosystems Ltd,02 Feb 2010,Interim Dividend - Rs. - 2.0000,03 Feb 2010,-,-,27 Jan 2010,02 Feb 2010,-
41,532761,HOVS,HOV Services Ltd,02 Feb 2010,Interim Dividend - Rs. - 2.0000,03 Feb 2010,-,-,27 Jan 2010,02 Feb 2010,-
42,505800,RANEHOLDIN,Rane Holdings Ltd,02 Feb 2010,Interim Dividend - Rs. - 6.0000,03 Feb 2010,-,-,27 Jan 2010,02 Feb 2010,-
43,524208,AARTIIND,Aarti Industries Ltd,03 Feb 2010,Interim Dividend - Rs. - 1.8000,04 Feb 2010,-,-,28 Jan 2010,03 Feb 2010,-
44,532921,ADANIPORTS,Adani Ports and Special Economic Zone Ltd,03 Feb 2010,Interim Dividend - Rs. - 2.5000,04 Feb 2010,-,-,28 Jan 2010,03 Feb 2010,-
45,500049,BEL,Bharat Electronics Ltd,03 Feb 2010,Interim Dividend - Rs. - 6.0000,04 Feb 2010,-,-,28 Jan 2010,03 Feb 2010,-
46,532922,EDELWEISS,Edelweiss Financial Services Ltd,03 Feb 2010,Interim Dividend - Rs. - 2.0000,04 Feb 2010,-,-,28 Jan 2010,03 Feb 2010,-
47,501848,GLOBOFFS,Global Offshore Services Ltd-$,03 Feb 2010,Interim Dividend - Rs. - 0.8000,04 Feb 2010,-,-,28 Jan 2010,03 Feb 2010,-
48,509152,GRPLTD,GRP Ltd,03 Feb 2010,Interim Dividend - Rs. - 5.0000,15 Feb 2010,-,-,03 Feb 2010,18 Feb 2010,-
49,500243,KIRLOSIND,Kirloskar Industries Ltd,03 Feb 2010,Interim Dividend - Rs. - 1.5000,04 Feb 2010,-,-,28 Jan 2010,03 Feb 2010,-
50,512626,ORBTEXP,Orbit Exports Ltd,03 Feb 2010,Interim Dividend - Rs. - 1.0000,04 Feb 2010,-,-,28 Jan 2010,03 Feb 2010,-
51,532827,PAGEIND,Page Industries Ltd,03 Feb 2010,Interim Dividend - Rs. - 6.0000,04 Feb 2010,-,-,28 Jan 2010,03 Feb 2010,-
52,532810,PFC,Power Finance Corporation Ltd,03 Feb 2010,Interim Dividend - Rs. - 3.0000,04 Feb 2010,-,-,28 Jan 2010,03 Feb 2010,-
53,531539,RISHDIGA,Rishabh Digha Steel & Allied Products Ltd-$,03 Feb 2010,Interim Dividend - Rs. - 1.0000,04 Feb 2010,-,-,28 Jan 2010,03 Feb 2010,-
54,532349,TCI,Transport Corporation of India Ltd,03 Feb 2010,Interim Dividend - Rs. - 0.4000,04 Feb 2010,-,-,28 Jan 2010,03 Feb 2010,-
55,500093,CGPOWER,CG Power and Industrial Solutions Ltd,04 Feb 2010,Interim Dividend - Rs. - 1.4000,05 Feb 2010,-,-,29 Jan 2010,04 Feb 2010,-
56,505242,DYNAMATECH,Dynamatic Technologies Ltd-$,04 Feb 2010,Interim Dividend - Rs. - 2.5000,05 Feb 2010,-,-,29 Jan 2010,04 Feb 2010,-
57,532696,EDUCOMP,Educomp Solutions Ltd,04 Feb 2010,Interim Dividend - Rs. - 1.0000,06 Feb 2010,-,-,01 Feb 2010,04 Feb 2010,-
58,500125,EIDPARRY,EID Parry India Ltd,04 Feb 2010,Interim Dividend - Rs. - 6.0000,05 Feb 2010,-,-,29 Jan 2010,04 Feb 2010,-
59,590066,KCP,KCP Ltd,04 Feb 2010,Interim Dividend - Rs. - 2.5000,05 Feb 2010,-,-,29 Jan 2010,04 Feb 2010,-
60,523385,NILKAMAL,Nilkamal Ltd,04 Feb 2010,Interim Dividend - Rs. - 2.0000,05 Feb 2010,-,-,29 Jan 2010,04 Feb 2010,-
61,526371,NMDC,NMDC Ltd,04 Feb 2010,Interim Dividend - Rs. - 0.7500,05 Feb 2010,-,-,29 Jan 2010,04 Feb 2010,-
62,532461,PNB,Punjab National Bank,04 Feb 2010,Interim Dividend - Rs. - 10.0000,06 Feb 2010,-,-,01 Feb 2010,04 Feb 2010,-
63,523539,PRECWIRE,Precision Wires India Ltd,04 Feb 2010,Interim Dividend - Rs. - 2.4000,05 Feb 2010,-,-,29 Jan 2010,04 Feb 2010,-
64,526951,STYLAMIND,Stylam Industries Ltd,04 Feb 2010,Interim Dividend - Rs. - 0.7500,06 Feb 2010,-,-,01 Feb 2010,04 Feb 2010,-
65,507880,VIPIND,VIP Industries Ltd-$,04 Feb 2010,Interim Dividend - Rs. - 2.0000,05 Feb 2010,-,-,29 Jan 2010,04 Feb 2010,-
66,524804,AUROPHARMA,Aurobindo Pharma Ltd,05 Feb 2010,Interim Dividend - Rs. - 3.0000,08 Feb 2010,-,-,01 Feb 2010,06 Feb 2010,-
67,500173,GFLLIMITED,GFL Ltd,05 Feb 2010,Interim Dividend - Rs. - 1.0000,08 Feb 2010,-,-,01 Feb 2010,06 Feb 2010,-
68,524816,NATCOPHARM,Natco Pharma Ltd,05 Feb 2010,Interim Dividend - Rs. - 2.0000,08 Feb 2010,-,-,01 Feb 2010,06 Feb 2010,-
69,500112,SBIN,State Bank of India,05 Feb 2010,Interim Dividend - Rs. - 10.0000,-,09 Feb 2010,13 Feb 2010,02 Feb 2010,08 Feb 2010,-
70,526881,63MOONS,63 Moons Technologies Ltd,09 Feb 2010,Interim Dividend - Rs. - 2.0000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
71,590006,AMRUTANJAN,Amrutanjan Health Care Ltd-$,09 Feb 2010,Interim Dividend - Rs. - 5.0000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
72,500103,BHEL,Bharat Heavy Electricals Ltd,09 Feb 2010,Interim Dividend - Rs. - 11.0000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
73,532701,CELLA,Cella Space Ltd,09 Feb 2010,Interim Dividend - Rs. - 0.9000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
74,524226,GAEL,Gujarat Ambuja Exports Ltd,09 Feb 2010,Interim Dividend - Rs. - 0.4000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
75,505255,GMMPFAUDLR,GMM Pfaudler Ltd,09 Feb 2010,Interim Dividend - Rs. - 0.7000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
76,501455,GREAVESCOT,Greaves Cotton Ltd,09 Feb 2010,Interim Dividend - Rs. - 1.5000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
77,517354,HAVELLS,Havells India Ltd,09 Feb 2010,Interim Dividend - Rs. - 1.2500,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
78,503101,MARATHON,Marathon Nextgen Realty Ltd,09 Feb 2010,Interim Dividend - Rs. - 1.5000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
79,506579,OCCL,Oriental Carbon & Chemicals Ltd-$,09 Feb 2010,Interim Dividend - Rs. - 1.0000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
80,513228,PENIND,Pennar Industries Ltd-$,09 Feb 2010,Interim Dividend - Rs. - 0.5000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
81,590071,SUNDARMFIN,Sundaram Finance Ltd,09 Feb 2010,Interim Dividend - Rs. - 6.0000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
82,500403,SUNDRMFAST,Sundram Fasteners Ltd,09 Feb 2010,Interim Dividend - Rs. - 0.4000,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
83,532509,SUPRAJIT,Suprajit Engineering Ltd-$,09 Feb 2010,Interim Dividend - Rs. - 2.2500,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
84,514167,GANECOS,Ganesha Ecosphere Ltd,10 Feb 2010,Interim Dividend - Rs. - 0.5000,11 Feb 2010,-,-,04 Feb 2010,10 Feb 2010,-
85,530813,KRBL,KRBL Ltd,10 Feb 2010,Interim Dividend - Rs. - 0.1500,12 Feb 2010,-,-,05 Feb 2010,10 Feb 2010,-
86,526299,MPHASIS,Mphasis Ltd,10 Feb 2010,Dividend - Rs. - 3.5000,-,13 Feb 2010,24 Feb 2010,05 Feb 2010,10 Feb 2010,-
87,533106,OIL,Oil India Ltd,10 Feb 2010,Interim Dividend - Rs. - 18.0000,11 Feb 2010,-,-,04 Feb 2010,10 Feb 2010,-
88,523023,SINCLAIR,Sinclairs Hotels Ltd-$,10 Feb 2010,Interim Dividend - Rs. - 2.5000,12 Feb 2010,-,-,10 Feb 2010,10 Feb 2010,-
89,500097,DALMIASUG,Dalmia Bharat Sugar and Industries Ltd,11 Feb 2010,Interim Dividend - Rs. - 1.0000,15 Feb 2010,-,-,05 Feb 2010,11 Feb 2010,-
90,509546,GRAVISSHO,Graviss Hospitality Ltd,11 Feb 2010,Interim Dividend - Rs. - 0.2400,15 Feb 2010,-,-,05 Feb 2010,11 Feb 2010,-
91,531814,TIRSARJ,Tirupati Sarjan Ltd,11 Feb 2010,Interim Dividend - Rs. - 0.6000,26 Feb 2010,-,-,11 Feb 2010,03 Mar 2010,-
92,590065,IMPAL,India Motor Parts & Accessories Ltd,15 Feb 2010,Interim Dividend - Rs. - 14.0000,16 Feb 2010,-,-,11 Feb 2010,15 Feb 2010,-
93,509243,TVSSRICHAK,TVS Srichakra Ltd-$,16 Feb 2010,Interim Dividend - Rs. - 10.0000,17 Feb 2010,-,-,09 Feb 2010,16 Feb 2010,-
94,532725,SOLARINDS,Solar Industries India Ltd,17 Feb 2010,Interim Dividend - Rs. - 3.5000,18 Feb 2010,-,-,10 Feb 2010,17 Feb 2010,-
95,512531,STCINDIA,State Trading Corporation of India Ltd,17 Feb 2010,Interim Dividend - Rs. - 2.5000,18 Feb 2010,-,-,10 Feb 2010,17 Feb 2010,-
96,532683,AIAENG,AIA Engineering Ltd,18 Feb 2010,Interim Dividend - Rs. - 0.8000,19 Feb 2010,-,-,11 Feb 2010,18 Feb 2010,-
97,500425,AMBUJACEM,Ambuja Cements Ltd,18 Feb 2010,Final Dividend - Rs. - 1.2000,-,20 Feb 2010,05 Mar 2010,15 Feb 2010,18 Feb 2010,-
98,532992,CHLLTD,CHL Ltd,18 Feb 2010,Interim Dividend - Rs. - 1.5000,19 Feb 2010,-,-,11 Feb 2010,18 Feb 2010,-
99,531092,OMINFRAL,OM Infra Ltd,18 Feb 2010,Interim Dividend - Rs. - 0.2000,19 Feb 2010,-,-,11 Feb 2010,18 Feb 2010,-
100,507508,RIGASUG,Riga Sugar Company Ltd-$,19 Feb 2010,Dividend - Rs. - 1.0000,-,23 Feb 2010,25 Feb 2010,16 Feb 2010,22 Feb 2010,-
101,506260,ANUHPHR,Anuh Pharma Ltd,22 Feb 2010,Interim Dividend - Rs. - 10.0000,23 Feb 2010,-,-,16 Feb 2010,22 Feb 2010,-
102,500870,CASTROLIND,Castrol India Ltd,22 Feb 2010,Final Dividend - Rs. - 15.0000,-,24 Feb 2010,26 Feb 2010,17 Feb 2010,23 Feb 2010,-
103,530759,STERTOOLS,Sterling Tools Ltd-$,22 Feb 2010,Interim Dividend - Rs. - 3.0000,23 Feb 2010,-,-,16 Feb 2010,22 Feb 2010,-
104,500023,ASIANHOTNR,Asian Hotels (North) Ltd,24 Feb 2010,Dividend - Rs. - 1.0000,-,26 Feb 2010,19 Mar 2010,19 Feb 2010,25 Feb 2010,-
105,500495,ESCORTS,Escorts Kubota Ltd,25 Feb 2010,Dividend - Rs. - 1.0000,-,01 Mar 2010,12 Mar 2010,22 Feb 2010,25 Feb 2010,-
106,500290,MRF,MRF Ltd,25 Feb 2010,Dividend - Rs. - 19.0000,-,01 Mar 2010,11 Mar 2010,22 Feb 2010,25 Feb 2010,-
107,500488,ABBOTINDIA,Abbott India Ltd,03 Mar 2010,Dividend - Rs. - 17.0000,-,05 Mar 2010,12 Mar 2010,25 Feb 2010,04 Mar 2010,-
108,532610,DWARKESH,Dwarikesh Sugar Industries Ltd,03 Mar 2010,Dividend - Rs. - 1.5000,-,05 Mar 2010,16 Mar 2010,25 Feb 2010,04 Mar 2010,-
109,590072,SUNDRMBRAK,Sundaram Brake Linings Ltd,03 Mar 2010,Interim Dividend - Rs. - 4.0000,04 Mar 2010,-,-,24 Feb 2010,03 Mar 2010,-
110,532814,INDIANB,Indian Bank,04 Mar 2010,Interim Dividend - Rs. - 2.5000,05 Mar 2010,-,-,25 Feb 2010,04 Mar 2010,-
111,505200,EICHERMOT,Eicher Motors Ltd,05 Mar 2010,Dividend - Rs. - 7.0000,-,09 Mar 2010,15 Mar 2010,02 Mar 2010,08 Mar 2010,-
112,531543,JINDWORLD,Jindal Worldwide Ltd,08 Mar 2010,Interim Dividend - Rs. - 0.2500,09 Mar 2010,-,-,02 Mar 2010,08 Mar 2010,-
113,500660,GLAXO,GlaxoSmithKline Pharmaceuticals Ltd,10 Mar 2010,Dividend - Rs. - 30.0000,-,12 Mar 2010,25 Mar 2010,05 Mar 2010,11 Mar 2010,-
114,533033,ISGEC,ISGEC Heavy Engineering Ltd,10 Mar 2010,Dividend - Rs. - 10.0000,-,12 Mar 2010,20 Mar 2010,05 Mar 2010,11 Mar 2010,-
115,500032,BAJAJHIND,Bajaj Hindusthan Sugar Ltd,11 Mar 2010,Dividend - Rs. - 0.7000,-,13 Mar 2010,18 Mar 2010,08 Mar 2010,11 Mar 2010,-
116,533151,DBCORP,D. B. Corp Ltd,11 Mar 2010,Interim Dividend - Rs. - 0.7500,12 Mar 2010,-,-,05 Mar 2010,11 Mar 2010,-
117,500092,CRISIL,CRISIL Ltd,12 Mar 2010,Dividend - Rs. - 25.0000,-,17 Mar 2010,18 Mar 2010,10 Mar 2010,16 Mar 2010,-
118,517228,TRENDELEC,Trend Electronics Ltd-$,12 Mar 2010,Dividend - Rs. - 1.0000,-,17 Mar 2010,30 Mar 2010,10 Mar 2010,16 Mar 2010,-
119,500945,VALUEIND,Value Industries Ltd,12 Mar 2010,Dividend - Rs. - 1.0000,-,17 Mar 2010,30 Mar 2010,10 Mar 2010,16 Mar 2010,-
120,513683,NLCINDIA,NLC India Ltd,15 Mar 2010,Interim Dividend - Rs. - 1.0000,17 Mar 2010,-,-,10 Mar 2010,16 Mar 2010,-
121,500338,PRSMJOHNSN,Prism Johnson Ltd,15 Mar 2010,Interim Dividend - Rs. - 1.5000,17 Mar 2010,-,-,10 Mar 2010,16 Mar 2010,-
122,531381,ARIHANT,Arihant Foundations & Housing Ltd-$,17 Mar 2010,Final Dividend - Rs. - 1.0000,-,19 Mar 2010,26 Mar 2010,12 Mar 2010,18 Mar 2010,-
123,508664,BESTEAST,Best Eastern Hotels Ltd,17 Mar 2010,Interim Dividend - Rs. - 1.5000,18 Mar 2010,-,-,10 Mar 2010,17 Mar 2010,-
124,532555,NTPC,NTPC Ltd,18 Mar 2010,Interim Dividend - Rs. - 3.0000,19 Mar 2010,-,-,12 Mar 2010,18 Mar 2010,-
125,500126,PGHL,Procter & Gamble Health Ltd,18 Mar 2010,Dividend - Rs. - 20.0000,-,20 Mar 2010,29 Mar 2010,12 Mar 2010,18 Mar 2010,-
126,511389,VIDEOIND,Videocon Industries Ltd,18 Mar 2010,Dividend - Rs. - 2.0000,-,22 Mar 2010,30 Mar 2010,12 Mar 2010,19 Mar 2010,-
127,532290,BLBLIMITED,BLB Ltd,19 Mar 2010,Interim Dividend - Rs. - 0.2000,22 Mar 2010,-,-,12 Mar 2010,19 Mar 2010,-
128,532774,INSPIRISYS,Inspirisys Solutions Ltd,19 Mar 2010,Interim Dividend - Rs. - 1.5000,22 Mar 2010,-,-,12 Mar 2010,19 Mar 2010,-
129,519570,LAKSHMIO,Lakshmi Overseas Industries Ltd,19 Mar 2010,Final Dividend - Rs. - 0.5000,-,23 Mar 2010,27 Mar 2010,15 Mar 2010,22 Mar 2010,-
130,533158,THANGAMAYL,Thangamayil Jewellery Ltd,19 Mar 2010,Interim Dividend - Rs. - 3.0000,22 Mar 2010,-,-,12 Mar 2010,19 Mar 2010,-
131,504959,STOVACQ,Stovec Industries Ltd,22 Mar 2010,Dividend - Rs. - 10.5000,-,24 Mar 2010,30 Mar 2010,17 Mar 2010,22 Mar 2010,-
132,500410,ACC,ACC Ltd,23 Mar 2010,Final Dividend - Rs. - 13.0000,-,26 Mar 2010,08 Apr 2010,18 Mar 2010,25 Mar 2010,-
133,507552,FOODSIN,Foods & Inns Ltd,23 Mar 2010,Dividend - Rs. - 1.8000,-,26 Mar 2010,31 Mar 2010,18 Mar 2010,25 Mar 2010,-
134,532234,NATIONALUM,National Aluminium Company Ltd,23 Mar 2010,Interim Dividend - Rs. - 1.5000,25 Mar 2010,-,-,17 Mar 2010,23 Mar 2010,-
135,532178,ENGINERSIN,Engineers India Ltd,26 Mar 2010,Interim Dividend - Rs. - 100.0000,29 Mar 2010,-,-,19 Mar 2010,26 Mar 2010,-
136,500166,GOODRICKE,Goodricke Group Ltd,30 Mar 2010,Dividend - Rs. - 4.0000,-,05 Apr 2010,13 Apr 2010,26 Mar 2010,01 Apr 2010,-
137,532915,RELIGARE,Religare Enterprises Ltd,30 Mar 2010,Interim Dividend - Rs. - 2.0000,01 Apr 2010,-,-,25 Mar 2010,30 Mar 2010,-
138,505790,SCHAEFFLER,Schaeffler India Ltd,30 Mar 2010,Dividend - Rs. - 4.5000,-,01 Apr 2010,05 Apr 2010,25 Mar 2010,30 Mar 2010,-
139,526612,BLUEDART,Blue Dart Express Ltd,31 Mar 2010,Dividend - Rs. - 1.0000,-,06 Apr 2010,13 Apr 2010,26 Mar 2010,05 Apr 2010,-
140,517174,HONAUT,Honeywell Automation India Ltd,31 Mar 2010,Dividend - Rs. - 10.0000,-,06 Apr 2010,15 Apr 2010,26 Mar 2010,05 Apr 2010,-
141,500150,FOSECOIND,Foseco India Ltd,05 Apr 2010,Final Dividend - Rs. - 7.0000,-,07 Apr 2010,16 Apr 2010,30 Mar 2010,06 Apr 2010,-
142,500472,SKFINDIA,SKF India Ltd,05 Apr 2010,Dividend - Rs. - 4.0000,-,07 Apr 2010,13 Apr 2010,30 Mar 2010,06 Apr 2010,-
143,533163,ARSSINFRA,ARSS Infrastructure Projects Ltd,06 Apr 2010,Interim Dividend - Rs. - 2.0000,07 Apr 2010,-,-,30 Mar 2010,06 Apr 2010,-
144,500674,SANOFI,Sanofi India Ltd,07 Apr 2010,Final Dividend - Rs. - 16.5000,-,09 Apr 2010,27 Apr 2010,31 Mar 2010,08 Apr 2010,-
145,500830,COLPAL,Colgate Palmolive (India) Ltd,08 Apr 2010,Interim Dividend - Rs. - 5.0000,09 Apr 2010,-,-,31 Mar 2010,08 Apr 2010,-
146,533121,EXPLEOSOL,Expleo Solutions Ltd,08 Apr 2010,Interim Dividend - Rs. - 1.0000,09 Apr 2010,-,-,31 Mar 2010,08 Apr 2010,-
147,503806,SRF,SRF Ltd,08 Apr 2010,Interim Dividend - Rs. - 7.0000,09 Apr 2010,-,-,31 Mar 2010,08 Apr 2010,-
148,506390,HEUBACHIND,Heubach Colorants India Ltd,09 Apr 2010,Final Dividend - Rs. - 15.0000,-,13 Apr 2010,23 Apr 2010,06 Apr 2010,12 Apr 2010,-
149,532762,ACE,Action Construction Equipment Ltd,12 Apr 2010,Interim Dividend - Rs. - 1.0000,14 Apr 2010,-,-,07 Apr 2010,12 Apr 2010,-
150,522275,GVTD,GE Vernova T&D India Ltd,13 Apr 2010,Dividend - Rs. - 1.8000,-,16 Apr 2010,23 Apr 2010,08 Apr 2010,15 Apr 2010,-
151,500182,HEROMOTOCO,Hero MotoCorp Ltd,13 Apr 2010,Interim Dividend - Rs. - 80.0000,15 Apr 2010,-,-,07 Apr 2010,13 Apr 2010,-
152,500249,KSB,KSB Ltd,15 Apr 2010,Dividend - Rs. - 10.5000,-,19 Apr 2010,29 Apr 2010,09 Apr 2010,16 Apr 2010,-
153,500680,PFIZER,Pfizer Ltd,15 Apr 2010,Dividend - Rs. - 12.5000,-,17 Apr 2010,26 Apr 2010,09 Apr 2010,15 Apr 2010,-
154,506222,STYRENIX,Styrenix Performance Materials Ltd,15 Apr 2010,Dividend - Rs. - 3.5000,-,19 Apr 2010,23 Apr 2010,09 Apr 2010,16 Apr 2010,-
155,509820,HUHTAMAKI,Huhtamaki India Ltd,16 Apr 2010,Dividend - Rs. - 3.0000,-,20 Apr 2010,27 Apr 2010,12 Apr 2010,19 Apr 2010,-
156,520113,VESUVIUS,Vesuvius India Ltd,16 Apr 2010,Dividend - Rs. - 3.7500,-,20 Apr 2010,27 Apr 2010,12 Apr 2010,19 Apr 2010,-
157,509496,ITDCEM,ITD Cementation India Ltd,21 Apr 2010,Dividend - Rs. - 1.0000,-,23 Apr 2010,27 Apr 2010,16 Apr 2010,22 Apr 2010,-
158,512179,SUNTECK,Sunteck Realty Ltd,21 Apr 2010,Interim Dividend - Rs. - 0.1200,22 Apr 2010,-,-,15 Apr 2010,21 Apr 2010,-
159,502355,BALKRISIND,Balkrishna Industries Ltd-$,22 Apr 2010,Interim Dividend - Rs. - 7.0000,23 Apr 2010,-,-,16 Apr 2010,22 Apr 2010,-
160,500092,CRISIL,CRISIL Ltd,22 Apr 2010,Interim Dividend - Rs. - 125.0000,23 Apr 2010,-,-,16 Apr 2010,22 Apr 2010,-
161,513059,GSAUTO,GS Auto International Ltd,22 Apr 2010,Interim Dividend - Rs. - 0.5500,23 Apr 2010,-,-,16 Apr 2010,22 Apr 2010,-
162,533033,ISGEC,ISGEC Heavy Engineering Ltd,22 Apr 2010,Interim Dividend - Rs. - 9.0000,23 Apr 2010,-,-,16 Apr 2010,22 Apr 2010,-
163,532889,KPRMILL,K.P.R. Mill Limited,22 Apr 2010,Interim Dividend - Rs. - 4.0000,23 Apr 2010,-,-,16 Apr 2010,22 Apr 2010,-
164,503811,SIYSIL,Siyaram Silk Mills Ltd-$,22 Apr 2010,Interim Dividend - Rs. - 6.0000,23 Apr 2010,-,-,16 Apr 2010,22 Apr 2010,-
165,520155,STARLOG,Starlog Enterprises Ltd,22 Apr 2010,Interim Dividend - Rs. - 4.0000,24 Apr 2010,-,-,19 Apr 2010,22 Apr 2010,-
166,500790,NESTLEIND,Nestle India Ltd,23 Apr 2010,Final Dividend - Rs. - 21.5000,-,27 Apr 2010,28 Apr 2010,20 Apr 2010,26 Apr 2010,-
167,532281,HCLTECH,HCL Technologies Ltd,26 Apr 2010,Interim Dividend - Rs. - 1.0000,27 Apr 2010,-,-,20 Apr 2010,26 Apr 2010,-
168,500123,ELANTAS,Elantas Beck India Ltd-$,28 Apr 2010,Dividend - Rs. - 4.5000,-,30 Apr 2010,06 May 2010,23 Apr 2010,29 Apr 2010,-
169,507488,GMBREW,GM Breweries Ltd,28 Apr 2010,Dividend - Rs. - 2.0000,-,30 Apr 2010,06 May 2010,23 Apr 2010,29 Apr 2010,-
170,505537,ZEEL,Zee Entertainment Enterprises Ltd,29 Apr 2010,Dividend - Rs. - 2.0000,30 Apr 2010,-,-,23 Apr 2010,29 Apr 2010,-
171,500002,ABB,ABB India Ltd,03 May 2010,Dividend - Rs. - 2.0000,-,05 May 2010,11 May 2010,28 Apr 2010,04 May 2010,-
172,524370,BODALCHEM,Bodal Chemicals Ltd,03 May 2010,Interim Dividend - Rs. - 1.8000,04 May 2010,-,-,27 Apr 2010,03 May 2010,-
173,532424,GODREJCP,Godrej Consumer Products Ltd,03 May 2010,Interim Dividend - Rs. - 1.2500,04 May 2010,-,-,27 Apr 2010,03 May 2010,-
174,532240,INDNIPPON,India Nippon Electricals Ltd,03 May 2010,Interim Dividend - Rs. - 4.0000,04 May 2010,-,-,27 Apr 2010,03 May 2010,-
175,531642,MARICO,Marico Ltd,03 May 2010,Interim Dividend - Rs. - 0.3600,04 May 2010,-,-,27 Apr 2010,03 May 2010,-
176,533179,PERSISTENT,Persistent Systems Ltd,03 May 2010,Interim Dividend - Rs. - 1.5000,-,05 May 2010,05 May 2010,28 Apr 2010,04 May 2010,-
177,500355,RALLIS,Rallis India Ltd,03 May 2010,Dividend - Rs. - 10.0000,-,05 May 2010,07 May 2010,28 Apr 2010,04 May 2010,-
178,500413,THOMASCOOK,Thomas Cook (India) Ltd,04 May 2010,Dividend - Rs. - 0.3700,-,06 May 2010,12 May 2010,29 Apr 2010,05 May 2010,-
179,511243,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,05 May 2010,Interim Dividend - Rs. - 1.0000,06 May 2010,-,-,29 Apr 2010,05 May 2010,-
180,532144,WELCORP,Welspun Corp Ltd,05 May 2010,Dividend - Rs. - 2.0000,-,07 May 2010,11 May 2010,30 Apr 2010,06 May 2010,-
181,506820,ASTRAZEN,AstraZeneca Pharma India Ltd,06 May 2010,Dividend - Rs. - 10.0000,-,08 May 2010,20 May 2010,03 May 2010,06 May 2010,-
182,500043,BATAINDIA,Bata India Ltd,06 May 2010,Dividend - Rs. - 3.0000,-,08 May 2010,27 May 2010,03 May 2010,06 May 2010,-
183,532175,CYIENT,Cyient Ltd,06 May 2010,Dividend - Rs. - 2.0000,-,10 May 2010,12 May 2010,03 May 2010,07 May 2010,-
184,501455,GREAVESCOT,Greaves Cotton Ltd,06 May 2010,Interim Dividend - Rs. - 2.0000,07 May 2010,-,-,30 Apr 2010,06 May 2010,-
185,532379,FIRSTFIN,First Fintec Ltd,07 May 2010,Interim Dividend - Rs. - 0.0500,10 May 2010,-,-,03 May 2010,07 May 2010,-
186,500179,HCL-INSYS,HCL Infosystems Ltd,07 May 2010,Interim Dividend - Rs. - 2.0000,10 May 2010,-,-,03 May 2010,07 May 2010,-
187,532735,RSYSTEMS,R Systems International Ltd,07 May 2010,Dividend - Rs. - 2.4000,-,11 May 2010,20 May 2010,04 May 2010,10 May 2010,-
188,522074,ELGIEQUIP,Elgi Equipments Ltd,10 May 2010,Interim Dividend - Rs. - 1.2500,11 May 2010,-,-,04 May 2010,10 May 2010,-
189,506109,GENESYS,Genesys International Corporation Ltd,10 May 2010,Interim Dividend - Rs. - 1.0000,11 May 2010,-,-,04 May 2010,10 May 2010,-
190,500325,RELIANCE,Reliance Industries Ltd,10 May 2010,Dividend - Rs. - 7.0000,-,12 May 2010,19 May 2010,05 May 2010,11 May 2010,-
191,505255,GMMPFAUDLR,GMM Pfaudler Ltd,11 May 2010,Interim Dividend - Rs. - 0.7000,12 May 2010,-,-,05 May 2010,11 May 2010,-
192,524735,HIKAL,Hikal Ltd,11 May 2010,Interim Dividend - Rs. - 4.0000,12 May 2010,-,-,05 May 2010,11 May 2010,-
